,0,summary
52185,1.088805405,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1A (RouteStatus <> ACTIVE)
52186,1.094274743,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1A (RouteStatus <> ACTIVE)
52187,1.045620823,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE)
52188,1.49184662,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1A (RouteStatus <> ACTIVE)
52189,1.098923302,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1E (RouteStatus <> ACTIVE)
52190,1.233161381,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE)
52191,1.217204764,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.114/32 System:CP1E (RouteStatus <> ACTIVE)
52192,1.099215149,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1E (RouteStatus <> ACTIVE)
52193,1.214347823,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1E (RouteStatus <> ACTIVE)
52194,1.088232864,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE)
52195,1.119128392,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1E (RouteStatus <> ACTIVE)
52196,1.085663862,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1E (RouteStatus <> ACTIVE)
52197,1.250674629,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1E (RouteStatus <> ACTIVE)
52198,1.11012353,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1A (RouteStatus <> ACTIVE)
52199,1.089091901,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1A (RouteStatus <> ACTIVE)
52200,1.046678498,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1E (RouteStatus <> ACTIVE)
52201,1.160875039,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1A (RouteStatus <> ACTIVE)
52202,1.059268382,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE)
52203,1.12920399,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE)
52204,1.102435722,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.33/32 System:CP1E (RouteStatus <> ACTIVE)
52205,1.061441567,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE)
52206,1.256750632,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1A (RouteStatus <> ACTIVE)
52207,1.088519059,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1E (RouteStatus <> ACTIVE)
52208,1.12034009,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1E (RouteStatus <> ACTIVE)
52209,1.091389313,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1E (RouteStatus <> ACTIVE)
52210,1.234632752,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1E (RouteStatus <> ACTIVE)
52211,1.189910148,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1E (RouteStatus <> ACTIVE)
52212,1.094853661,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.114/32 System:CP1E (RouteStatus <> ACTIVE)
52213,1.105379937,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1C (RouteStatus <> ACTIVE)
52214,1.208673987,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1C (RouteStatus <> ACTIVE)
52215,1.103317339,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1A (RouteStatus <> ACTIVE)
52216,1.095433192,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1E (RouteStatus <> ACTIVE)
52217,1.259427487,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.33/32 System:CP1E (RouteStatus <> ACTIVE)
52218,1.062804341,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1C (RouteStatus <> ACTIVE)
52219,1.097466391,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1C (RouteStatus <> ACTIVE)
52220,1.29813761,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE)
52221,1.280467207,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE)
52222,1.136334341,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1C (RouteStatus <> ACTIVE)
52223,1.263657091,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1A (RouteStatus <> ACTIVE)
52224,1.110719343,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1A (RouteStatus <> ACTIVE)
52225,1.10302331,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE)
52226,1.107450261,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.81/32 System:CP1C (RouteStatus <> ACTIVE)
52227,1.117315751,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE)
52228,1.258661509,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1A (RouteStatus <> ACTIVE)
52229,1.067464064,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1A (RouteStatus <> ACTIVE)
52230,1.05414256,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1A (RouteStatus <> ACTIVE)
52231,1.094564126,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE)
52232,1.241297609,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE)
52233,1.138522356,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1A (RouteStatus <> ACTIVE)
52234,1.048003604,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1E (RouteStatus <> ACTIVE)
52235,1.274945256,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE)
52236,1.508154437,"03.06.06 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2BC1B System:CP2B Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting) 8,418,000  LINES"
52237,6.513864428,03.06.06 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2AC1B System:CP2A Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52238,5.909363021,03.05.55 CP3A S0048551  BNEEPUACTS0 SEV=CRI TCPIP PUName:EECP3C1B System:CP3C Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52239,6.012371336,03.05.45 CP3A S0048551  BCTSKLIFES0 SEV=CRI CIP3AA41 TaskID: 20475 TranID: SX02 CUREENT:503 (ElapsedTime > 500)
52240,77.48919289,03.05.06 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2BC1B System:CP2B Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52241,6.056359111,03.05.06 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2AC1B System:CP2A Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52242,5.777386508,"03.04.55 CP3A S0048551  BNEEPUACTS0 SEV=CRI TCPIP PUName:EECP3C1B System:CP3A Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting) COMPLETE VOLUME LIST, - DSN=BKZP.L.A.ID.N.TSAJR2.P00009.D181208.H19,VOLS=S66531,TOTALBLOCKS=1"
52243,9.250941913,03.04.55 CP3A S0048551  BNEEPUACTS0 SEV=CRI TCPIP PUName:EECP3C1B System:CP3C Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52244,5.969017927,03.04.55 S0092187  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC1EC1B System:CP1E Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52245,6.164602788,03.04.55 S0092187  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC1CC1B System:CP1C Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52246,5.977638519,03.04.55 S0092187  BNEEPUACTS0 SEV=CRI TCPIP PUName:VN00009A System:CP1C Remote IP:11.3.2.6         (State <> ACTIVE) (Persisting)
52247,5.986284048,03.04.55 S0092187  BNEEPUACTS0 SEV=CRI TCPIP PUName:VN00002D System:CP1E Remote IP:11.3.2.6         (State <> ACTIVE) (Persisting)
52248,6.164602788,03.04.55 S0092187  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC1AC1B System:CP1A Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52249,6.100995277,03.04.55 S0092187  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC1AC1F System:CP1A Remote IP:11.3.2.6         (State <> ACTIVE) (Persisting)
52250,6.100995277,03.04.39 S0093003  BQCARQDEPS0 SEV=WAR MQ3A NamedQueue: PRM.CRE.PIPINQ CURRENT DEPTH: 3193 (CurrentDepth >= 2000)
52251,24.7231562,03.04.07 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2BC1B System:CP2B Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52252,6.119034514,03.04.07 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2AC1B System:CP2A Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52253,5.809824878,03.03.56 CP3A S0048551  BNEEPUACTS0 SEV=CRI TCPIP PUName:EECP3C1B System:CP3A Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52254,6.267281776,03.03.56 CP3A S0048551  BNEEPUACTS0 SEV=CRI TCPIP PUName:EECP3C1B System:CP3C Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52255,5.934782774,03.03.07 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2BC1B System:CP2B Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52256,6.065234017,03.03.07 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2AC1B System:CP2A Remote IP:11.3.2.2         (State <> ACTIVE) (Persisting)
52257,5.793560288,04.57.46 S0093400  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 9 CHECKPOINTS - CORRELATION NAME = DELMWH01 -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D5598AE63B31 = 2956 -           PLAN NAM
52258,13.50787285,05.51.24 S0093013 *DSNB319A  -DP31 DSNB1CNE THERE IS A SHORTAGE OF SPACE *IN GROUP BUFFER POOL GBP32K1
52259,10.73910412,05.48.25 S0093400  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 9 CHECKPOINTS - CORRELATION NAME = DELSWMSG -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D55997D42835 = 4001 -           PLAN NAM
52260,19.57770989,05.36.52 J0114042 *IEF099I JOB A01S766B WAITING FOR DATA SETS
52261,4.129032927,05.10.12 J0111576  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB
52262,1.343214555,05.10.12 J0111576  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 22 DATASETS(MAX 32) SYSJOB
52263,1.672719346,05.10.12 J0111576  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB
52264,1.292059075,05.08.01 J0111576  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 126 74.8% INUSE SYSJOB
52265,2.411423026,05.08.02 J0111576  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 70.6% INUSE SYSJOB
52266,2.252622558,05.08.03 J0111576  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 80.7% INUSE SYSJOB
52267,2.24895063,05.08.01 J0111576  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 77.7% INUSE SYSJOB
52268,2.610674727,05.08.01 J0111727 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS
52269,3.029096821,05.08.03 J0111576  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 71.6% INUSE SYSJOB
52270,2.278665672,05.07.59 J0111576  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 71.7% INUSE SYSJOB
52271,2.315636015,05.08.00 J0111576  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 79.7% INUSE SYSJOB
52272,2.485268077,05.04.16 J0111667  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB
52273,1.334983049,05.04.16 J0111667  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB DATASETS(MAX 32) SYSJOB
52274,1.091677171,05.04.16 J0111667  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB
52275,1.43247044,05.04.16 J0111667  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB
52276,1.416779731,05.04.15 J0111667  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB
52277,1.448512587,06.58.12 J0115777 *IEF099I JOB G00S077B WAITING FOR DATA SETS
52278,4.149731621,04.33.32 S0093400  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = DELMWH01 -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D5598AE63B31 = 2956 -           PLAN NAM
52279,17.88570177,07.36.40 S0116360  DNFO1709E 2018-12-08 23:36:40 BOCOU01 DNF_O_FT   MSIF transfer service determined that the session for SnF queue \bkchcnbj_generic\ - is no longer active: -  State or reason  : \Sw.SnF.SessionClosed\ -  Session
52280,19.03742125,"08.10.49 S0116365  DNIE4497E 2018-12-09 00:10:49 SYSOU DNI_SYSADM Exception without valid message ID; exception data: message catalog=\BIPmsgs\, error - number=\2666\, parameters=\[[-1][MQW101][2085][][QWP1 -"
52281,105.0137134,08.06.26 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12)
52282,6.565527822,"09.40.15 S0117117  DNIE4497E 2018-12-09 01:40:14 SYSOU DNI_SYSADM Exception without valid message ID; exception data: message catalog='BIPmsgs', error - number='2666', parameters='((-1)(MQW101)(2085)()(QWP1 -"
52283,95.33812903,09.05.49 S0093012 *DSNB319A  -DP3C DSNB1CNE THERE IS A SHORTAGE OF SPACE *IN GROUP BUFFER POOL GBP6
52284,12.0175173,12.54.31 S0117112  DNFO1033E 2018-12-09 04:54:31 BOCOU01 DNF_O_FT 31323031383132389215973 0348794255405664443969726.562  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure' -
52285,65.26960178,21.14.57 J0125827  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB
52286,1.398115311,21.14.57 J0125827  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 22 DATASETS(MAX 32) SYSJOB
52287,1.757228316,21.14.57 J0125827  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB
52288,1.332404545,21.13.44 J0125827  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 80.7% INUSE SYSJOB
52289,2.181390154,21.13.45 J0125827  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 71.6% INUSE SYSJOB
52290,2.281177409,21.13.44 J0125827  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 78.1% INUSE SYSJOB
52291,2.403022874,21.13.43 J0125827  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 126 74.8% INUSE SYSJOB
52292,2.444175048,21.13.43 J0125827  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 79.7% INUSE SYSJOB
52293,2.46161876,21.13.44 J0125827  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 70.6% INUSE SYSJOB
52294,2.145211041,21.13.42 J0125827  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 71.8% INUSE SYSJOB
52295,2.255077179,21.11.31 J0125903 *IEF099I JOB NA100006 WAITING FOR DATA SETS
52296,3.347584494,21.04.10 J0125791  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB
52297,1.203402708,21.04.10 J0125791  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB
52298,1.187520369,21.04.10 J0125791  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB
52299,1.141347931,21.04.10 J0125791  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB
52300,1.196099692,21.04.10 J0125791  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB
52301,1.162505292,"E2E:2018-12-09 22:06:08,896 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - Got SQL exception : java.sql.SQLException: ORA-12592: TNS:bad packet"
52302,64.25631735,23.56.16 J0137894 *IEF099I JOB G01S663B WAITING FOR DATA SETS
52303,3.866728562,23.56.11 S0093013  DSNR035I  -DP31 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = BOCHQP.DP31APPL.D55A90690EFD = 102972 -           PLAN
52304,14.01085054,00.34.47 J0138211 *IEF099I JOB SA060000 WAITING FOR DATA SETS
52305,3.944106324,01.34.23 J0143942 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS
52306,3.250317905,01.28.40 CP2B J0090222 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS
52307,3.809781889,"01.17.50 CP2A           IOS080I 2383,45,C2ME9000, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBS.BBCQ.FIBAIFP.ET094301"
52308,11.05461095,01.05.02 CP3B J0091284 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS
52309,2.812940669,02.53.42 CP2C J0121317 *IEF099I JOB C4CARD00 WAITING FOR DATA SETS
52310,4.341241511,02.15.01 CP3B J0099354 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS
52311,3.125155965,"02.03.57 CP2C           IOS080I 47B0,EE,C4042115, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2042.A1105"
52312,8.474369792,"03.58.39 J0158373  IEC205I SYS00003,ONLJRIM,DSNBPROC,FILESEQ=21, COMPLETE VOLUME LIST, DSN=BACKUPP1.ONL.TSIMGF.D181209.H19,VOLS=S29186,TOTALBLOCKS=35 - THE CONDITION THAT CAUSED THE PREVIOUS DSNB355I MESSAGE DOES NOT - CURRENTLY E"
52313,60.49940144,"03.49.12 CP2C           IOS080I 4CB4,AC,ZZ223215, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.INVM.UL873215"
52314,9.355492673,05.50.35 J0161830 *IEF099I JOB G01S015B WAITING FOR DATA SETS
52315,4.591675367,05.34.28 J0161454 *IEF099I JOB G0FSP008 WAITING FOR DATA SETS
52316,3.951637457,05.09.31 J0161013 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS
52317,3.408228447,05.06.05 J0160821  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB
52318,1.363121148,05.06.05 J0160821  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 22 DATASETS(MAX 32) SYSJOB
52319,1.678144937,05.06.05 J0160821  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB
52320,1.311298243,05.04.49 J0160821  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 71.8% INUSE SYSJOB
52321,2.33655161,05.04.49 J0160821  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 79.7% INUSE SYSJOB Volume FK0884 (/tapelibPRODHSH/DD1_POOL02_FS5/FK0884) already scratched
52322,12.87747667,05.04.50 J0160821  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 126 74.8% INUSE SYSJOB
52323,2.504820372,05.04.51 J0160821  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 80.7% INUSE SYSJOB
52324,2.429826362,05.04.50 J0160821  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 70.6% INUSE SYSJOB
52325,2.314341216,05.04.50 J0160821  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 78.1% INUSE SYSJOB
52326,2.552710323,05.04.10 J0160922  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB
52327,1.236846404,05.04.10 J0160922  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB
52328,1.178727464,05.04.10 J0160922  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB
52329,1.118523525,05.04.10 J0160922  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB
52330,1.230594902,05.04.10 J0160922  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB
52331,1.246906871,06.48.01 CP3D J0136861 *IEF099I JOB DEDPIT31 WAITING FOR DATA SETS
52332,4.643185393,06.08.22 J0161959 *IEF099I JOB G01S501A WAITING FOR DATA SETS
52333,4.482280373,07.30.36 S0117117  DNFO1033E 2018-12-09 23:30:36 BOCOU01 DNF_O_FT 31323031383132389215973 0348794255405664443969726.562  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure' -
52334,69.66383287,08.06.23 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12)
52335,6.63924882,21.18.38 J0036234 *IEF099I JOB NMFLAGRP WAITING FOR DATA SETS
52336,4.467765434,21.14.49 J0036101  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB
52337,1.341473181,21.14.49 J0036101  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB
52338,1.40810384,21.14.49 J0036101  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 22 DATASETS(MAX 32) SYSJOB
52339,1.771518308,21.13.33 J0036101  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 71.9% INUSE SYSJOB
52340,2.301472425,21.13.32 J0036101  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 78.9% INUSE SYSJOB
52341,2.290012266,21.13.33 J0036101  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 80.8% INUSE SYSJOB
52342,2.27490842,21.13.32 J0036101  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 70.7% INUSE SYSJOB
52343,1.993340538,21.13.30 J0036101  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 72.3% INUSE SYSJOB
52344,2.323435334,21.13.31 J0036101  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 126 75.0% INUSE SYSJOB
52345,2.555862958,21.13.31 J0036101  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 80.0% INUSE SYSJOB 126 75.0% INUSE
52346,2.518537783,21.11.35 J0036172 *IEF099I JOB NA100006 WAITING FOR DATA SETS
