id,sysname,hostname,firstoccurredtime,lastoccurredtime,compressedtime,summary,severity,riskratio
51507,P2,zos,2018/12/9 0:40,2018/12/9 0:40,1,00.43.23 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2AC1A System:CP2A Remote IP:11.3.2.1         (State <> ACTIVE) (Persisting),3,99999
51508,P2,zos,2018/12/9 0:39,2018/12/9 0:39,1,00.42.24 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2BC1A System:CP2B Remote IP:11.3.2.1         (State <> ACTIVE) BOCHQP.SSCPCP1A IST1495I NO ALTERNATE ROUTE AVAILABLE IST314I END,3,99999
51509,P2,zos,2018/12/9 0:39,2018/12/9 0:39,1,00.42.24 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2AC1A System:CP2A Remote IP:11.3.2.1         (State <> ACTIVE),3,99999
51510,P1,zos,2018/12/9 0:38,2018/12/9 0:39,9,"00.42.13 CP1F S0092089  ASN0574E  ""Q Capture"" : ""QRPHY1"" : ""WorkerThread"" : The WebSphere MQ queue manager ""QPY1"" is not available or it was not started. - The program will terminate.",4,99999
51511,P3,zos,2018/12/9 0:39,2018/12/9 0:39,1,00.41.55 CP3A S0048551  BNEEPUACTS0 SEV=CRI TCPIP PUName:EECP3C1A System:CP3C Remote IP:11.3.2.1         (State <> ACTIVE) (Persisting),3,99999
51512,P3,zos,2018/12/9 0:37,2018/12/9 0:37,1,00.39.56 CP3A S0048551  BNEEPUACTS0 SEV=CRI TCPIP PUName:EECP3C1A System:CP3C Remote IP:11.3.2.1         (State <> ACTIVE),3,99999
51513,P3,zos,2018/12/9 0:37,2018/12/9 0:37,1,00.39.56 CP3A S0048551  BNEEPUACTS0 SEV=CRI TCPIP PUName:EECP3C1A System:CP3A Remote IP:11.3.2.1         (State <> ACTIVE),3,99999
51514,P1,zos,2018/12/9 0:36,2018/12/9 0:36,1,00.39.45 CP1F S0127284  +CSQX599E !QPS2 CSQXRESP Channel QR.CHL1.QM93.TO.QPS2 ended abnormally connection 11.4.35.141 (11.4.35.141),3,99999
51515,P1,zos,2018/12/9 0:34,2018/12/9 0:34,2,00.37.54 CP1D S0127290  +CSQX599E !QPS1 CSQXRESP Channel QR.CHN1.QM55.TO.QPS1 ended abnormally connection 11.4.35.146 (11.4.35.146),3,99999
51516,P1,zos,2018/12/9 0:34,2018/12/9 0:34,1,00.37.51 CP1D S0127290  +CSQX599E !QPS1 CSQXRESP Channel QR.CHL1.QMDD.TO.QPS1 ended abnormally connection 11.4.35.151 (11.4.35.151),3,99999
51517,,zos,2018/12/9 0:34,2018/12/9 0:34,6,.37.25 CPKB STC07342  IST1196I APPN CONNECTION FOR BOCHQP.SSCPCP1A INACTIVE - TGN = 21,3,99999
51518,P3,zos,2018/12/9 0:33,2018/12/9 0:33,1,"00.36.21 CP3C S0048456  +CSQX209E !QP1S CSQXRCTL Connection unexpectedly terminated, channel SWIFTI.BPS.CHL -  connection 21.123.69.121 -  (queue manager QMSBPS_GW) -  TRPTYPE=TCP RC=00000000",2,99999
51519,P1,zos,2018/12/9 0:31,2018/12/9 0:31,1,"00.34.30 CP1E S0177454  +CSQX209E !QWP2 CSQXRCTL Connection unexpectedly terminated, channel SWIFTI.SWIFTLNK.CHL -  connection 21.123.69.121 -  (queue manager QMSBPS_GW) -  TRPTYPE=TCP RC=00000000",2,99999
51520,P3,zos,2018/12/9 0:29,2018/12/9 0:29,1,00.31.51 CP3C S0048456  +CSQX599E !QP1S CSQXRESP Channel BPS.SWIFTI.CHL ended abnormally connection 21.123.69.121,3,99999
51521,P1,zos,2018/12/9 0:07,2018/12/9 0:18,12,00.21.24 CP1E S0177454  +CSQX599E !QWP2 CSQXRCTL Channel WBIFNBJ.WBIFNHK.CHL ended abnormally,3,99999
51522,P1,zos,2018/12/9 0:16,2018/12/9 0:16,2,00.19.43 CP1C S0129908  BZASLDPSVS0 SEV=CRI CP1D Jobname: LDPSRV (Status <> ACTIVE),3,99999
51523,P1,zos,2018/12/9 0:16,2018/12/9 0:16,2,00.19.43 CP1C S0129908  BZASLDPSVS0 SEV=CRI CP1E Jobname: LDPSRV (Status <> ACTIVE),3,99999
51525,P1,zos,2018/12/9 0:14,2018/12/9 0:14,1,"00.17.24 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????) -  TRPTYPE=TCP RC=00000000",2,99999
51526,P1,zos,2018/12/9 0:13,2018/12/9 0:13,1,"00.15.56 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????) -  TRPTYPE=TCP RC=00000000",2,99999
51527,P1,zos,2018/12/9 0:11,2018/12/9 0:11,2,"00.14.28 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????) -  TRPTYPE=TCP RC=00000000",2,99999
51528,P1,zos,2018/12/9 0:11,2018/12/9 0:11,4,"00.14.21 CP1D S0178013  +CSQX209E !QWP1 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.5 -  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",2,99999
51529,P1,zos,2018/12/9 0:11,2018/12/9 0:11,2,"00.14.21 CP1E S0177454  +CSQX209E !QWP2 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.5 -  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",2,99999
51530,P1,zos,2018/12/9 0:11,2018/12/9 0:11,1,"00.14.21 CP1E S0177454  +CSQX209E !QWP2 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.5 -  TRPTYPE=TCP RC=00000000",2,99999
51531,P1,zos,2018/12/9 0:11,2018/12/9 0:11,1,"00.14.21 CP1D S0178013  +CSQX209E !QWP1 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.5 -  TRPTYPE=TCP RC=00000000",2,99999
51532,P1,zos,2018/12/9 0:11,2018/12/9 0:11,2,"00.14.18 CP1E S0177454  +CSQX209E !QWP2 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.4 -  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",2,99999
51533,P1,zos,2018/12/9 0:11,2018/12/9 0:11,1,"00.14.18 CP1D S0178013  +CSQX209E !QWP1 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.4 00-  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",2,99999
51534,P1,zos,2018/12/9 0:11,2018/12/9 0:11,2,"00.14.18 CP1D S0178013  +CSQX209E !QWP1 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.4 -  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",2,99999
51535,P1,zos,2018/12/9 0:11,2018/12/9 0:11,1,"00.14.18 CP1E S0177454  +CSQX209E !QWP2 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.4 -  (queue manager QWP0)",2,99999
51536,P1,zos,2018/12/9 0:10,2018/12/9 0:10,1,"00.13.01 CP1E S0177454  +CSQX209E !QWP2 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????) -  TRPTYPE=TCP RC=00000000",2,99999
51537,P1,zos,2018/12/9 0:08,2018/12/9 0:08,1,"00.11.33 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????)",2,99999
51538,P1,zos,2018/12/9 0:07,2018/12/9 0:07,1,"00.10.08 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????) -  TRPTYPE=TCP RC=00000000",2,99999
51539,P1,zos,2018/12/9 0:07,2018/12/9 0:07,2,"00.09.57 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager WBNPG02) -  TRPTYPE=TCP RC=00000000",2,99999
51540,P1,zos,2018/12/9 0:04,2018/12/9 0:04,2,00.07.15 CP1D S0178013  +CSQX599E !QWP1 CSQXRESP Channel WBIFNHK.WBIFNBJ.CHL2 ended abnormally connection 21.238.3.93,3,99999
51542,P1,zos,2018/12/9 0:02,2018/12/9 0:02,2,00.05.43 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel WBIFNHK.WBIFNBJ.CHL1 ended abnormally connection 21.238.3.92,3,99999
51543,P1,zos,2018/12/9 1:56,2018/12/9 1:56,2,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1C (RouteStatus <> ACTIVE),3,99999
51544,P1,zos,2018/12/9 1:56,2018/12/9 1:56,1,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.18/32 System:CP1C (RouteStatus <> ACTIVE),3,99999
51545,P1,zos,2018/12/9 1:56,2018/12/9 1:56,1,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1C (RouteStatus <> ACTIVE),3,99999
51546,P1,zos,2018/12/9 1:56,2018/12/9 1:56,4,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51547,P1,zos,2018/12/9 1:56,2018/12/9 1:56,3,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.18/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51548,P1,zos,2018/12/9 1:56,2018/12/9 1:56,3,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51549,P1,zos,2018/12/9 1:56,2018/12/9 1:56,1,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1D (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.3.18/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51550,P1,zos,2018/12/9 1:56,2018/12/9 1:56,3,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51551,P1,zos,2018/12/9 1:56,2018/12/9 1:56,4,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51552,P1,zos,2018/12/9 1:56,2018/12/9 1:56,1,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1A (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.3.18/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51553,P1,zos,2018/12/9 1:56,2018/12/9 1:56,3,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.18/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51554,P1,zos,2018/12/9 1:55,2018/12/9 1:55,1,01.58.06 CP1E S0130116  +DFHDB2025I CIP1KA31 The CICS-DB2 attachment has disconnected from DB2 subsystem DP31 been closed.,4,99999
51555,P1,zos,2018/12/9 1:55,2018/12/9 1:55,1,01.57.55 CP1C S0092559  BCTASKCSKLS0 SEV=CRI ALL Tranid: CSKL (Count < 10),3,99999
51556,P1,zos,2018/12/9 0:27,2018/12/9 1:55,235,"01.58.00 CP1B S0195832  GEO551I HYPERSWAP DISABLED BY USER IBMSE11 AT 20181209 00:30:27, HyperSwap is disabled (CP1BA)",2,99999
51557,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,"01.57.47 CP1E S0130257  +DFHDB2025I CIP1FA31                            C 12/09/2018 01:57:47 CIP1FA31 The CICS-DB2 attachment has disconnected from DB2 subsystem DP3C group DP0C -  CKAM, TERMID ????, USERID CIRUFA  , TASKNO 000057",4,99999
51558,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.48 CP1E S0130258  +DFHDB2025I CIP1FA32                            C 12/09/2018 01:57:48 CIP1FA32 The CICS-DB2 attachment has disconnected from DB2 subsystem DP3C group DP0C,4,99999
51559,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.05 CP1E S0130268  +DFHDB2025I CIP1FT31                            C 12/09/2018 01:57:05 CIP1FT31 The CICS-DB2 attachment has disconnected from DB2 subsystem DP3C group DP0C,4,99999
51560,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel QWP1.TO.QWP2 ended abnormally connection 11.3.2.4,3,99999
51561,P1,zos,2018/12/9 0:02,2018/12/9 1:54,3,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel WBIFNHK.WBIFNBJ.CHL1 ended abnormally connection 21.238.3.92,3,99999
51562,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel GCSCDR.SWIFTI.CHL ended abnormally connection 21.123.31.156,3,99999
51563,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel GCMS.SWIFTI.CHL ended abnormally connection 21.123.23.100,3,99999
51564,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel GCS.SWIFTI.CHL ended abnormally connection 21.123.31.119,3,99999
51565,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel AMLMAS.SWIFTI.CHL ended abnormally,3,99999
51566,P1,zos,2018/12/9 0:07,2018/12/9 1:54,13,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRCTL Channel WBIFNBJ.WBIFNHK.CHL ended abnormally,3,99999
51567,P1,zos,2018/12/9 0:04,2018/12/9 1:54,3,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel WBIFNHK.WBIFNBJ.CHL2 ended abnormally connection 21.238.3.93,3,99999
51568,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel MUREX.SWIFTID.CHL ended abnormally connection 21.123.25.57,3,99999
51569,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel SWIFTLNK.SWIFTI.CHL ended abnormally,3,99999
51570,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel CTIS.SWIFTI.CHL ended abnormally connection 11.4.21.112,3,99999
51571,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel GUPP.SWIFTID.CHL ended abnormally connection 21.123.34.80,3,99999
51572,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel CTISO.SWIFTI.CHL ended abnormally connection 21.125.38.81,3,99999
51573,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel CASS.SWIFTI.CHL ended abnormally connection 21.123.65.144,3,99999
51574,P1,zos,2018/12/9 1:25,2018/12/9 1:54,2,01.57.01 CP1E S0130104  +CSQX599E !QP31 CSQXRESP Channel IARS.BANCS.CHL ended abnormally connection 11.4.17.88,3,99999
51575,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0130104  +CSQX599E !QP31 CSQXRESP Channel RCPS.BANCS.BGL.CHL ended abnormally connection 21.123.18.141,3,99999
51576,P1,zos,2018/12/9 1:54,2018/12/9 1:54,1,01.57.01 CP1E S0130104  +CSQX599E !QP31 CSQXRESP Channel GLMS.BANCS.V1.CHL ended abnormally connection 11.4.20.165,3,99999
51577,P1,zos,2018/12/9 1:54,2018/12/9 1:54,3,01.57.01 CP1E S0177455  +CSQX599E !MQ3A CSQXRESP Channel PRM.MER.ISTCONN ended abnormally connection 21.123.51.90,3,99999
51579,P1,zos,2018/12/9 1:44,2018/12/9 1:44,1,带库相关问题，请通知系统管理一和生产运行值班人员 01.47.50 CP1C S0092689 *3060 IEF238D SA390IPL - REPLY DEVICE NAME OR * 'CANCEL'.,3,99999
51585,P1,zos,2018/12/9 1:43,2018/12/9 1:43,1,"01.46.05 CP1C S0092559  BCCONNECTS0 SEV=CRI CIP1KT11 CID: RH11 NET: LSCS00H0 STAT: RELEASED CIP1KT13 End of Alarm Condition       ,CICS连接中断",3,99999
51586,P1,zos,2018/12/9 1:42,2018/12/9 1:42,2,"01.45.06 CP1C S0092559  BCCONNECTS0 SEV=CRI CIP1AT11 CID: B111 NET: CIP1KT13 STAT: RELEASED        ,CICS连接中断",3,99999
51589,P1,zos,2018/12/9 1:42,2018/12/9 1:42,1,01.44.06 CP1C S0092559  BZASLDPSVS0 SEV=CRI CP1D Jobname: LDPSRV (Status <> ACTIVE),3,99999
51590,P1,zos,2018/12/9 1:42,2018/12/9 1:42,1,01.44.06 CP1C S0092559  BZASLDPSVS0 SEV=CRI CP1E Jobname: LDPSRV (Status <> ACTIVE),3,99999
51591,P1,zos,2018/12/9 1:41,2018/12/9 1:41,1,01.44.02 CP1C S0092559  BCTASKCSKLS0 SEV=CRI ALL Tranid: CSKL (Count < 10),3,99999
51614,P1,zos,2018/12/9 1:31,2018/12/9 1:31,4,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.5/32 System:CP1E (RouteStatus <> ACTIVE),3,99999
51615,P1,zos,2018/12/9 1:31,2018/12/9 1:31,4,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.5/32 System:CP1F (RouteStatus <> ACTIVE),3,99999
51616,P1,zos,2018/12/9 1:31,2018/12/9 1:31,4,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.1/32 System:CP1E (RouteStatus <> ACTIVE),3,99999
51617,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.6/32 System:CP1F (RouteStatus <> ACTIVE),3,99999
51618,P1,zos,2018/12/9 1:31,2018/12/9 1:31,3,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.1/32 System:CP1F (RouteStatus <> ACTIVE),3,99999
51619,P1,zos,2018/12/9 1:31,2018/12/9 1:31,4,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.2.3/32 System:CP1F (RouteStatus <> ACTIVE),3,99999
51620,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.3/32 System:CP1F (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.3.1/32 System:CP1F (RouteStatus <> ACTIVE),3,99999
51621,P1,zos,2018/12/9 1:31,2018/12/9 1:31,2,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.2.3/32 System:CP1E (RouteStatus <> ACTIVE),3,99999
51622,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.2.3/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.2.3/32 System:CP1E (RouteStatus <> ACTIVE),3,99999
51623,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.5/32 System:CP1E (RouteStatus <> ACTIVE),3,99999
51624,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.2.3/32 System:CP1D (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.3.1/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51625,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.3/32 System:CP1E (RouteStatus <> ACTIVE),3,99999
51626,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.5/32 System:CP1B (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.3.5/32 System:CP1B (RouteStatus <> ACTIVE),3,99999
51627,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.2.3/32 System:CP1B (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.3.5/32 System:CP1B (RouteStatus <> ACTIVE),3,99999
51628,P1,zos,2018/12/9 1:31,2018/12/9 1:31,3,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.5/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51629,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.3/32 System:CP1B (RouteStatus <> ACTIVE),3,99999
51630,P1,zos,2018/12/9 1:31,2018/12/9 1:31,4,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.1/32 System:CP1B (RouteStatus <> ACTIVE),3,99999
51631,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.2/32 System:CP1B (RouteStatus <> ACTIVE),3,99999
51632,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.1/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51633,P1,zos,2018/12/9 1:31,2018/12/9 1:31,3,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.1/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51634,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.3/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51635,P1,zos,2018/12/9 1:31,2018/12/9 1:31,3,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.2.3/32 System:CP1B (RouteStatus <> ACTIVE),3,99999
51636,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.5/32 System:CP1B (RouteStatus <> ACTIVE),3,99999
51637,P1,zos,2018/12/9 1:31,2018/12/9 1:31,4,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.5/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51638,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.4/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51639,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.1/32 System:CP1D (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.1.3/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51640,P1,zos,2018/12/9 1:31,2018/12/9 1:31,4,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.2.3/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51641,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.5/32 System:CP1A (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.3.1/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51642,P1,zos,2018/12/9 1:31,2018/12/9 1:31,2,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.1/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51643,P1,zos,2018/12/9 1:31,2018/12/9 1:31,3,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.2.3/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51644,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.42 CP1A S0092187  BNEEPUACTS0 SEV=CRI TCPIP PUName:VN001672 System:CP1E Remote IP:11.3.2.3         (State <> ACTIVE) (Persisting),3,99999
51645,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.42 CP1A S0092187  BNEEPUACTS0 SEV=CRI TCPIP PUName:VN000143 System:CP1F Remote IP:11.3.2.3         (State <> ACTIVE),3,99999
51646,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.42 CP1A S0092187  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC1BC1C System:CP1B Remote IP:11.3.2.3         (State <> ACTIVE) (Persisting),3,99999
51647,P1,zos,2018/12/9 1:31,2018/12/9 1:31,1,01.34.42 CP1A S0092187  BNEEPUACTS0 SEV=CRI TCPIP PUName:VN000024 System:CP1D Remote IP:11.3.2.3         (State <> ACTIVE) (Persisting),3,99999
51648,P1,zos,2018/12/9 1:30,2018/12/9 1:30,3,01.33.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.5/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51649,P1,zos,2018/12/9 1:30,2018/12/9 1:30,3,01.33.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.1/32 System:CP1B (RouteStatus <> ACTIVE),3,99999
51650,P1,zos,2018/12/9 1:30,2018/12/9 1:30,1,01.33.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.1/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51651,P1,zos,2018/12/9 1:30,2018/12/9 1:30,4,01.33.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.5/32 System:CP1F (RouteStatus <> ACTIVE),3,99999
